aapl,2022-06-30,137.250000,136.720001,98964500
aapl,2022-07-01,136.039993,138.929993,71051600
aapl,2022-07-05,137.770004,141.559998,73353800
aapl,2022-07-06,141.350006,142.919998,74064300
aapl,2022-07-07,143.289993,146.350006,66253700
aapl,2022-07-08,145.259995,147.039993,64547800
aapl,2022-07-11,145.669998,144.869995,63141600
aapl,2022-07-12,145.759995,145.860001,77588800
aapl,2022-07-13,142.990005,145.490005,71185600
aapl,2022-07-14,144.080002,148.470001,78140700
aapl,2022-07-15,149.779999,150.169998,76259900
aapl,2022-07-18,150.740005,147.070007,81420900
aapl,2022-07-19,147.919998,151.000000,82982400
aapl,2022-07-20,151.119995,153.039993,64823400
aapl,2022-07-21,154.500000,155.350006,65086600
aapl,2022-07-22,155.389999,154.089996,66675400
aapl,2022-07-25,154.009995,152.949997,53623900
aapl,2022-07-26,152.259995,151.600006,55138700
aapl,2022-07-27,152.580002,156.789993,78620700
aapl,2022-07-28,156.979996,157.350006,81378700
aapl,2022-07-29,161.240005,162.509995,101786900
aapl,2022-08-01,161.009995,161.509995,67829400
aapl,2022-08-02,160.100006,160.009995,59907000
aapl,2022-08-03,160.839996,166.130005,82507500
aapl,2022-08-04,166.009995,165.809998,55474100
aapl,2022-08-05,163.210007,165.350006,56697000
aapl,2022-08-08,166.369995,164.869995,60276900
aapl,2022-08-09,164.020004,164.919998,63135500
aapl,2022-08-10,167.679993,169.240005,70170500
aapl,2022-08-11,170.059998,168.490005,57149200
aapl,2022-08-12,169.820007,172.100006,68039400
aapl,2022-08-15,171.520004,173.190002,54091700
aapl,2022-08-16,172.779999,173.029999,56377100
aapl,2022-08-17,172.770004,174.550003,79542000
aapl,2022-08-18,173.750000,174.149994,62290100
aapl,2022-08-19,173.029999,171.520004,70346300
aapl,2022-08-22,169.690002,167.570007,69026800
aapl,2022-08-23,167.080002,167.229996,54147100
aapl,2022-08-24,167.320007,167.529999,53841500
aapl,2022-08-25,168.779999,170.029999,51218200
aapl,2022-08-26,170.570007,163.619995,78961000
aapl,2022-08-29,161.149994,161.380005,73314000
aapl,2022-08-30,162.130005,158.910004,77906200
aapl,2022-08-31,160.309998,157.220001,87991100
aapl,2022-09-01,156.639999,157.960007,74229900
aapl,2022-09-02,159.750000,155.809998,76905200
aapl,2022-09-06,156.470001,154.529999,73714800
aapl,2022-09-07,154.820007,155.960007,87449600
aapl,2022-09-08,154.639999,154.460007,84923800
aapl,2022-09-09,155.470001,157.369995,68028800
aapl,2022-09-12,159.589996,163.429993,104956000
aapl,2022-09-13,159.899994,153.839996,122656600
aapl,2022-09-14,154.789993,155.309998,87965400
aapl,2022-09-15,154.649994,152.369995,90481100
aapl,2022-09-16,151.210007,150.699997,162157000
aapl,2022-09-19,149.309998,154.479996,81474200
aapl,2022-09-20,153.399994,156.899994,107689800
aapl,2022-09-21,157.339996,153.720001,101696800
aapl,2022-09-22,152.380005,152.740005,86652500
aapl,2022-09-23,151.190002,150.429993,95939200
aapl,2022-09-26,149.660004,150.770004,93339400
aapl,2022-09-27,152.740005,151.759995,84442700
aapl,2022-09-28,147.639999,149.839996,146691400
aapl,2022-09-29,146.100006,142.479996,128138200
aapl,2022-09-30,141.279999,138.199997,124705400
aapl,2022-10-03,138.210007,142.449997,114311700
aapl,2022-10-04,145.029999,146.100006,87830100
aapl,2022-10-05,144.070007,146.399994,79471000
aapl,2022-10-06,145.809998,145.429993,68402200
aapl,2022-10-07,142.539993,140.089996,85859100
aapl,2022-10-10,140.419998,140.419998,74899000
aapl,2022-10-11,139.899994,138.979996,77033700
aapl,2022-10-12,139.130005,138.339996,70433700
aapl,2022-10-13,134.990005,142.990005,113224000
aapl,2022-10-14,144.309998,138.380005,88512300
aapl,2022-10-17,141.070007,142.410004,85250900
aapl,2022-10-18,145.490005,143.750000,99136600
aapl,2022-10-19,141.690002,143.860001,61758300
aapl,2022-10-20,143.020004,143.389999,64522000
aapl,2022-10-21,142.869995,147.270004,86464700
aapl,2022-10-24,147.190002,149.449997,75981900
aapl,2022-10-25,150.089996,152.339996,74732300
aapl,2022-10-26,150.960007,149.350006,88194300
aapl,2022-10-27,148.070007,144.800003,109180200
aapl,2022-10-28,148.199997,155.740005,162362818
f,2021-10-28,16.860001,16.860001,215237600
f,2021-10-29,16.860001,17.080000,100560700
f,2021-11-01,17.500000,17.950001,125246500
f,2021-11-02,18.150000,18.010000,115146200
f,2021-11-03,17.920000,18.629999,104755500
f,2021-11-04,18.920000,19.420000,157505500
f,2021-11-05,19.709999,19.290001,122232200
f,2021-11-08,19.400000,20.150000,153490400
f,2021-11-09,20.510000,20.120001,164928500
f,2021-11-10,19.879999,19.360001,229109600
f,2021-11-11,19.639999,19.549999,96436500
f,2021-11-12,19.379999,19.500000,77837900
f,2021-11-15,19.459999,19.860001,84838600
f,2021-11-16,19.900000,19.790001,66557200
f,2021-11-17,19.740000,19.959999,80855200
f,2021-11-18,20.160000,19.559999,111368800
f,2021-11-19,19.639999,19.389999,64610400
f,2021-11-22,19.389999,20.480000,137861700
f,2021-11-23,20.430000,20.200001,90984500
f,2021-11-24,19.969999,20.250000,77324300
f,2021-11-26,19.660000,19.750000,49434000
f,2021-11-29,20.070000,19.670000,68778700
f,2021-11-30,19.620001,19.190001,103238400
f,2021-12-01,19.629999,19.580000,125295600
f,2021-12-02,19.500000,19.870001,94142300
f,2021-12-03,20.370001,19.139999,120275200
f,2021-12-06,19.230000,19.219999,88147400
f,2021-12-07,19.650000,19.959999,75885600
f,2021-12-08,20.180000,19.809999,63246800
f,2021-12-09,19.760000,19.570000,63357600
f,2021-12-10,19.770000,21.450001,169657200
f,2021-12-13,21.240000,20.430000,126632300
f,2021-12-14,19.799999,20.049999,124559700
f,2021-12-15,19.990000,20.190001,79679700
f,2021-12-16,20.570000,20.350000,107020900
f,2021-12-17,20.030001,19.770000,98710700
f,2021-12-20,19.459999,19.420000,74565600
f,2021-12-21,19.750000,19.610001,58930900
f,2021-12-22,19.639999,20.139999,75806400
f,2021-12-23,20.080000,20.250000,50610500
f,2021-12-27,20.260000,20.799999,59651800
f,2021-12-28,20.660000,20.760000,53020500
f,2021-12-29,20.709999,20.559999,37883000
f,2021-12-30,20.590000,20.469999,51470100
f,2021-12-31,20.459999,20.770000,51899600
f,2022-01-03,21.270000,21.770000,110449000
f,2022-01-04,22.520000,24.309999,311645200
f,2022-01-05,24.059999,23.660000,253540000
f,2022-01-06,24.090000,24.459999,155058800
f,2022-01-07,24.670000,24.440001,127017500
f,2022-01-10,24.100000,23.850000,122800700
f,2022-01-11,23.780001,24.350000,106011600
f,2022-01-12,24.610001,24.469999,104050000
f,2022-01-13,24.639999,25.020000,185780500
f,2022-01-14,24.469999,25.190001,146012200
f,2022-01-18,24.870001,24.379999,110518100
f,2022-01-19,24.650000,22.450001,153198200
f,2022-01-20,21.879999,21.650000,152014100
f,2022-01-21,21.209999,20.650000,145532900
f,2022-01-24,19.930000,20.389999,186674000
f,2022-01-25,20.000000,19.980000,116775800
f,2022-01-26,21.010000,19.910000,135786400
f,2022-01-27,20.309999,19.549999,105674400
f,2022-01-28,19.320000,19.540001,87677100
f,2022-01-31,19.580000,20.299999,91361900
f,2022-02-01,20.610001,20.660000,117651800
f,2022-02-02,20.809999,20.629999,95377600
f,2022-02-03,20.170000,19.889999,103016000
f,2022-02-04,18.520000,17.959999,211100500
f,2022-02-07,17.730000,17.889999,84610000
f,2022-02-08,17.580000,17.719999,142694300
f,2022-02-09,18.270000,18.350000,87118600
f,2022-02-10,17.969999,18.080000,76195300
f,2022-02-11,18.100000,17.549999,94534100
f,2022-02-14,17.510000,17.459999,78625000
f,2022-02-15,17.799999,18.080000,65883300
f,2022-02-16,17.889999,18.010000,57442100
f,2022-02-17,17.860001,17.540001,55368600
f,2022-02-18,17.600000,18.040001,106404200
f,2022-02-22,17.670000,17.290001,98550700
f,2022-02-23,17.500000,16.950001,79855400
f,2022-02-24,15.990000,17.150000,110443900
f,2022-02-25,17.250000,17.830000,78888000
f,2022-02-28,17.340000,17.559999,82367800
f,2022-03-01,17.410000,16.700001,94819500
f,2022-03-02,17.500000,18.100000,138638200
f,2022-03-03,18.250000,17.600000,95395500
f,2022-03-04,17.350000,16.850000,91304000
f,2022-03-07,16.840000,15.970000,87999200
f,2022-03-08,16.059999,16.030001,101020300
f,2022-03-09,16.650000,16.370001,62846700
f,2022-03-10,16.110001,16.330000,72992600
f,2022-03-11,16.400000,16.040001,54985900
f,2022-03-14,16.090000,15.740000,66341700
f,2022-03-15,15.770000,16.059999,65263700
f,2022-03-16,16.469999,16.580000,82677600
f,2022-03-17,16.230000,16.580000,58500200
f,2022-03-18,16.420000,16.860001,89144000
f,2022-03-21,16.870001,16.480000,72583600
f,2022-03-22,16.719999,17.090000,77647100
f,2022-03-23,16.820000,16.680000,63296800
f,2022-03-24,16.740000,16.830000,56314200
f,2022-03-25,16.740000,16.469999,62023100
f,2022-03-28,16.549999,16.670000,54634400
f,2022-03-29,17.010000,17.750000,90676900
f,2022-03-30,17.520000,17.270000,57853400
f,2022-03-31,17.200001,16.910000,52529400
f,2022-04-01,17.010000,16.650000,64695700
f,2022-04-04,16.660000,16.660000,51146500
f,2022-04-05,16.459999,15.820000,91708000
f,2022-04-06,15.600000,15.390000,102881600
f,2022-04-07,15.070000,14.960000,101229100
f,2022-04-08,14.940000,15.050000,75085800
f,2022-04-11,14.890000,15.280000,66117100
f,2022-04-12,15.500000,15.360000,49138700
f,2022-04-13,15.310000,15.510000,51871800
f,2022-04-14,15.500000,15.480000,39312900
f,2022-04-18,15.370000,15.670000,40205800
f,2022-04-19,15.740000,16.150000,55398300
f,2022-04-20,16.230000,16.049999,47351500
f,2022-04-21,16.480000,15.700000,49898500
f,2022-04-22,15.550000,15.130000,56193700
f,2022-04-25,14.910000,15.190000,58361400
f,2022-04-26,15.100000,14.710000,60345300
f,2022-04-27,14.790000,14.850000,65847900
f,2022-04-28,14.910000,14.620000,131556500
f,2022-04-29,14.590000,14.160000,83184900
f,2022-05-02,14.020000,14.270000,64734000
f,2022-05-03,14.310000,14.560000,55734200
f,2022-05-04,14.510000,14.980000,59774900
f,2022-05-05,14.820000,14.530000,57889200
f,2022-05-06,14.460000,14.210000,66622200
f,2022-05-09,13.850000,13.370000,71242000
f,2022-05-10,13.800000,13.350000,75506700
f,2022-05-11,13.200000,12.830000,71644900
f,2022-05-12,12.210000,12.440000,113203900
f,2022-05-13,12.880000,13.500000,78944200
f,2022-05-16,13.490000,13.050000,65055400
f,2022-05-17,13.340000,13.530000,50891400
f,2022-05-18,13.250000,12.780000,68362500
f,2022-05-19,12.640000,12.850000,58459600
f,2022-05-20,13.050000,12.500000,78183400
f,2022-05-23,12.640000,12.830000,51929600
f,2022-05-24,12.600000,12.420000,51082800
f,2022-05-25,12.330000,12.710000,41193100
f,2022-05-26,12.800000,13.120000,45709200
f,2022-05-27,13.260000,13.630000,54195700
f,2022-05-31,13.680000,13.680000,79689900
f,2022-06-01,13.880000,13.550000,50726200
f,2022-06-02,13.640000,13.890000,42979700
f,2022-06-03,13.630000,13.500000,43625200
f,2022-06-06,13.740000,13.460000,37711100
f,2022-06-07,13.260000,13.740000,38940300
f,2022-06-08,13.630000,13.530000,39441900
f,2022-06-09,13.510000,13.280000,30468000
f,2022-06-10,13.000000,12.750000,55644400
f,2022-06-13,12.300000,11.810000,80676300
f,2022-06-14,11.990000,12.200000,82369300
f,2022-06-15,12.220000,12.270000,70393200
f,2022-06-16,11.800000,11.250000,80380100
f,2022-06-17,11.240000,11.230000,80248800
f,2022-06-21,11.550000,11.460000,66283400
f,2022-06-22,11.260000,11.480000,46098900
f,2022-06-23,11.500000,11.560000,53655000
f,2022-06-24,11.650000,12.010000,55457600
f,2022-06-27,12.120000,12.040000,44009900
f,2022-06-28,12.140000,11.810000,45866900
f,2022-06-29,11.740000,11.520000,39474200
f,2022-06-30,11.240000,11.130000,59238200
f,2022-07-01,11.100000,11.320000,54356000
f,2022-07-05,11.050000,11.200000,87269800
f,2022-07-06,11.150000,11.060000,71282900
f,2022-07-07,11.330000,11.650000,63000400
f,2022-07-08,11.650000,11.620000,55235600
f,2022-07-11,11.540000,11.290000,48833600
f,2022-07-12,11.290000,11.560000,58414500
f,2022-07-13,11.310000,11.510000,48274300
f,2022-07-14,11.220000,11.390000,48176300
f,2022-07-15,11.580000,11.880000,49306900
f,2022-07-18,12.150000,11.960000,45873400
f,2022-07-19,12.220000,12.590000,62650800
f,2022-07-20,12.600000,12.730000,51932200
f,2022-07-21,12.880000,13.000000,66949200
f,2022-07-22,13.100000,12.820000,46724700
f,2022-07-25,12.850000,12.840000,36830500
f,2022-07-26,12.680000,12.540000,49272300
f,2022-07-27,12.750000,13.190000,64572300
f,2022-07-28,13.940000,14.000000,144096500
f,2022-07-29,14.110000,14.690000,94551600
f,2022-08-01,14.660000,15.340000,109521700
f,2022-08-02,15.200000,15.160000,74626800
f,2022-08-03,15.480000,15.690000,95846000
f,2022-08-04,15.650000,15.370000,85039800
f,2022-08-05,15.230000,15.300000,68093500
f,2022-08-08,15.570000,15.780000,75988100
f,2022-08-09,15.660000,15.190000,67676800
f,2022-08-10,15.470000,15.500000,71607000
f,2022-08-11,15.800000,15.830000,61567000
f,2022-08-12,15.950000,16.180000,53182500
f,2022-08-15,16.000000,16.320000,51779600
f,2022-08-16,16.299999,16.430000,54028900
f,2022-08-17,16.160000,16.030001,57118300
f,2022-08-18,15.990000,16.150000,39414200
f,2022-08-19,15.950000,15.880000,48597200
f,2022-08-22,15.080000,15.080000,71321800
f,2022-08-23,15.090000,15.320000,51289000
f,2022-08-24,15.320000,15.520000,39508700
f,2022-08-25,15.600000,15.930000,56401300
f,2022-08-26,16.010000,15.410000,54517300
f,2022-08-29,15.200000,15.570000,50416500
